ID,NL,MR,ALIGNMENT,MONOTONIC
2184,show me the flights from denver to philadelphia on a saturday,"answer(_flight(intersection(_from_2(city_name(denver)),_to_2(city_name(philadelphia)),_day_2(day(saturday)))))","('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('denver', 'denver'), ('to', '_to_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('on', '_day_2'), ('a', 'ε'), ('saturday', 'day'), ('ε', 'saturday')",1
2185,dallas to san francisco leaving after 4 in the afternoon please,"answer(intersection(_>_departure_time_2(time(1600)),_from_2(city_name(dallas)),_to_2(city_name(san_francisco))))","('dallas', 'dallas'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('leaving', '_from_2'), ('ε', 'city_name'), ('after', '_>_departure_time_2'), ('ε', 'time'), ('4', '1600'), ('in', 'ε'), ('the', 'ε'), ('afternoon', 'ε'), ('please', 'answer'), ('ε', 'intersection')",0
2186,show flights from philadelphia to dallas on saturday,"answer(_flight(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(dallas)),_day_2(day(saturday)))))","('show', 'answer'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('on', '_day_2'), ('saturday', 'day'), ('ε', 'saturday')",1
2187,show me the flights from philadelphia to dallas with a stop in atlanta,"answer(_flight(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(dallas)),_stop_2(city_name(atlanta)))))","('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('with', 'ε'), ('a', 'ε'), ('stop', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('atlanta', 'atlanta')",0
2188,what is the cheapest round trip flight from denver to atlanta,"answer(argmin_fare(_flight(_round_trip(intersection(_from_2(city_name(denver)),_to_2(city_name(atlanta)))))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('cheapest', 'argmin_fare'), ('round', '_round_trip'), ('ε', 'intersection'), ('trip', 'ε'), ('flight', '_flight'), ('from', '_from_2'), ('ε', 'city_name'), ('denver', 'denver'), ('to', '_to_2'), ('ε', 'city_name'), ('atlanta', 'atlanta')",1
2189,please tell me the flights between boston and philadelphia next thursday,"answer(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(philadelphia)),_day_2(day(thursday)))))","('please', 'ε'), ('tell', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('between', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('and', '_to_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('next', '_day_2'), ('thursday', 'day'), ('ε', 'thursday')",0
2190,what flights from newark to los angeles on wednesday,"answer(_flight(intersection(_from_2(city_name(newark)),_to_2(city_name(los_angeles)),_day_2(day(wednesday)))))","('what', 'answer'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('newark', 'newark'), ('to', '_to_2'), ('ε', 'city_name'), ('los', 'ε'), ('angeles', 'los_angeles'), ('on', '_day_2'), ('wednesday', 'day'), ('ε', 'wednesday')",1
2191,please show me the philadelphia to denver saturday flights again,"answer(_flight(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(denver)),_day_2(day(saturday)))))","('please', 'ε'), ('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('denver', 'denver'), ('saturday', '_day_2'), ('ε', 'day'), ('ε', 'saturday'), ('flights', '_flight'), ('ε', 'intersection'), ('again', '_from_2'), ('ε', 'city_name')",0
2192,is there a flight from philadelphia to oakland with a stop in dallas,"answer(_flight(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(oakland)),_stop_2(city_name(dallas)))))","('is', 'answer'), ('there', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('oakland', 'oakland'), ('with', 'ε'), ('a', 'ε'), ('stop', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('dallas', 'dallas')",1
2193,show me the northwest flights from detroit to st. petersburg,"answer(_flight(intersection(_airline_2(airline_code(nw)),_from_2(city_name(detroit)),_to_2(city_name(st_petersburg)))))","('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('northwest', '_airline_2'), ('ε', 'airline_code'), ('ε', 'nw'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('detroit', 'detroit'), ('to', '_to_2'), ('ε', 'city_name'), ('st.', 'ε'), ('petersburg', 'st_petersburg')",0
2194,please list flights from philadelphia to dallas stopping in atlanta,"answer(_flight(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(dallas)),_stop_2(city_name(atlanta)))))","('please', 'ε'), ('list', 'answer'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('stopping', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('atlanta', 'atlanta')",1
2195,find all flights from philadelphia to dallas stopping in atlanta,"answer(_flight(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(dallas)),_stop_2(city_name(atlanta)))))","('find', 'answer'), ('all', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('stopping', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('atlanta', 'atlanta')",0
2196,i want to fly from philadelphia to dallas and make a stopover in atlanta,"answer(_flight(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(dallas)),_stop_2(city_name(atlanta)))))","('i', 'answer'), ('want', 'ε'), ('to', 'ε'), ('fly', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('and', 'ε'), ('make', 'city_name'), ('a', 'ε'), ('stopover', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('atlanta', 'atlanta')",1
2197,does american airlines fly to san francisco from atlanta,"answer(_flight(intersection(_to_2(city_name(san_francisco)),_from_2(city_name(atlanta)),_airline_2(airline_code(aa)))))","('does', 'answer'), ('american', 'airline_code'), ('ε', 'aa'), ('airlines', '_airline_2'), ('fly', '_flight'), ('ε', 'intersection'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta')",0
2198,i need a flight from logan to atlanta this afternoon,"answer(_flight(intersection(_during_day_2(day_period(afternoon)),_from_2(airport_code(bos)),_to_2(city_name(atlanta)))))","('i', 'answer'), ('need', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('logan', 'airport_code'), ('ε', 'bos'), ('to', '_to_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('this', 'ε'), ('afternoon', '_during_day_2'), ('ε', 'day_period'), ('ε', 'afternoon')",1
2199,show me the cheapest one way flight from atlanta to pittsburgh,"answer(argmin_fare(_flight(_oneway(intersection(_from_2(city_name(atlanta)),_to_2(city_name(pittsburgh)))))))","('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('cheapest', 'argmin_fare'), ('one', '_oneway'), ('ε', 'intersection'), ('way', 'ε'), ('flight', '_flight'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh')",0
2200,what are the cheapest one way flights from pittsburgh to atlanta,"answer(argmin_fare(_flight(_oneway(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(atlanta)))))))","('what', 'answer'), ('are', 'ε'), ('the', 'ε'), ('cheapest', 'argmin_fare'), ('one', '_oneway'), ('ε', 'intersection'), ('way', 'ε'), ('flights', '_flight'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('atlanta', 'atlanta')",1
2201,what is the schedule of ground transportation from washington airport into downtown,"answer(_ground_transport(intersection(_to_city_2(city_name(washington)),_from_airport_2(city_name(washington)))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('schedule', 'ε'), ('of', 'ε'), ('ground', '_ground_transport'), ('ε', 'intersection'), ('transportation', '_to_city_2'), ('ε', 'city_name'), ('from', 'ε'), ('washington', 'washington'), ('ε', 'washington'), ('airport', 'ε'), ('into', 'ε'), ('downtown', '_from_airport_2'), ('ε', 'city_name')",0
2202,what about a flight from boston to san francisco stopping in denver,"answer(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(san_francisco)),_stop_2(city_name(denver)))))","('what', 'answer'), ('about', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('stopping', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('denver', 'denver')",1
2203,i'd like to go from st. paul to kansas city on friday with a meal,"answer(_has_meal(intersection(_from_2(city_name(st_paul)),_to_2(city_name(kansas_city)),_day_2(day(friday)))))","(""i'd"", 'answer'), ('like', 'ε'), ('to', '_to_2'), ('ε', 'city_name'), ('go', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('st.', 'ε'), ('paul', 'st_paul'), ('to', 'ε'), ('kansas', 'kansas_city'), ('city', 'ε'), ('on', '_day_2'), ('friday', 'day'), ('ε', 'friday'), ('with', 'ε'), ('a', 'ε'), ('meal', '_has_meal')",0
2204,is there a flight from boston to san francisco making a stopover in dallas fort worth,"answer(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(san_francisco)),_stop_2(city_name(dallas)))))","('is', 'answer'), ('there', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('making', 'ε'), ('a', 'ε'), ('stopover', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('dallas', 'dallas'), ('fort', 'ε'), ('worth', 'ε')",1
2205,what ground transportation is available from pittsburgh to downtown,"answer(_ground_transport(intersection(_to_city_2(city_name(pittsburgh)),_from_airport_2(city_name(pittsburgh)))))","('what', 'answer'), ('ground', '_ground_transport'), ('ε', 'intersection'), ('transportation', '_to_city_2'), ('ε', 'city_name'), ('is', 'ε'), ('available', 'pittsburgh'), ('from', 'ε'), ('pittsburgh', 'pittsburgh'), ('to', 'ε'), ('downtown', '_from_airport_2'), ('ε', 'city_name')",0
2206,i'm trying to find a flight from columbus to phoenix through cincinnati,"answer(_flight(intersection(_from_2(city_name(columbus)),_to_2(city_name(phoenix)),_stop_2(city_name(cincinnati)))))","(""i'm"", 'answer'), ('trying', '_flight'), ('ε', 'intersection'), ('to', '_to_2'), ('ε', 'city_name'), ('find', 'ε'), ('a', 'ε'), ('flight', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('columbus', 'columbus'), ('to', 'ε'), ('phoenix', 'phoenix'), ('through', '_stop_2'), ('ε', 'city_name'), ('cincinnati', 'cincinnati')",1
2207,show me the flights from boston to san francisco that stop in dallas,"answer(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(san_francisco)),_stop_2(city_name(dallas)))))","('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('that', 'ε'), ('stop', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('dallas', 'dallas')",0
2208,i want a flight from philadelphia to dallas with a stop in atlanta,"answer(_flight(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(dallas)),_stop_2(city_name(atlanta)))))","('i', 'answer'), ('want', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('with', 'ε'), ('a', 'ε'), ('stop', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('atlanta', 'atlanta')",1
2209,i need flight information on saturday for a flight from philadelphia to dallas,"answer(_flight(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(dallas)),_day_2(day(saturday)))))","('i', 'answer'), ('need', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('information', 'ε'), ('on', '_day_2'), ('saturday', 'day'), ('ε', 'saturday'), ('for', 'ε'), ('a', 'ε'), ('flight', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas')",0
2210,do you have flights from st. petersburg to toronto on monday,"answer(_flight(intersection(_from_2(city_name(st_petersburg)),_to_2(city_name(toronto)),_day_2(day(monday)))))","('do', 'answer'), ('you', 'ε'), ('have', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('st.', 'ε'), ('petersburg', 'st_petersburg'), ('to', '_to_2'), ('ε', 'city_name'), ('toronto', 'toronto'), ('on', '_day_2'), ('monday', 'day'), ('ε', 'monday')",1
2211,i would like a flight leaving from boston arriving in san francisco with a stopover in atlanta,"answer(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(san_francisco)),_stop_2(city_name(atlanta)))))","('i', 'answer'), ('would', 'ε'), ('like', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('leaving', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('arriving', '_to_2'), ('ε', 'city_name'), ('in', 'ε'), ('san', 'ε'), ('francisco', 'san_francisco'), ('with', 'ε'), ('a', 'ε'), ('stopover', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('atlanta', 'atlanta')",0
2212,show me all the flights from indianapolis to san diego on us air,"answer(_flight(intersection(_airline_2(airline_code(us)),_from_2(city_name(indianapolis)),_to_2(city_name(san_diego)))))","('show', 'answer'), ('me', 'ε'), ('all', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('indianapolis', 'indianapolis'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('diego', 'san_diego'), ('on', 'ε'), ('us', 'airline_code'), ('ε', 'us'), ('air', '_airline_2')",1
2213,flights from washington august second,"answer(_flight(intersection(_from_2(city_name(washington)),_day_number_2(day_number(2)),_month_2(month(august)))))","('ε', 'answer'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('washington', 'washington'), ('august', '_month_2'), ('ε', 'month'), ('ε', 'august'), ('second', '_day_number_2'), ('ε', 'day_number'), ('ε', '2')",0
2214,list the morning flights between atlanta and dallas,"answer(_flight(intersection(_during_day_2(day_period(morning)),_from_2(city_name(atlanta)),_to_2(city_name(dallas)))))","('list', 'answer'), ('the', 'ε'), ('morning', '_during_day_2'), ('ε', 'day_period'), ('ε', 'morning'), ('flights', '_flight'), ('ε', 'intersection'), ('between', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('and', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas')",1
2215,where do the flights from boston to oakland stop,"answer(_stop_1(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(oakland))))))","('where', 'answer'), ('ε', '_stop_1'), ('do', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('oakland', 'oakland'), ('stop', 'ε')",0
2216,is there a flight from atlanta to san francisco that stops over in denver,"answer(_flight(intersection(_from_2(city_name(atlanta)),_to_2(city_name(san_francisco)),_stop_2(city_name(denver)))))","('is', 'answer'), ('there', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('that', 'ε'), ('stops', '_stop_2'), ('over', 'city_name'), ('in', 'ε'), ('denver', 'denver')",1
2217,show me the first class flights from denver to baltimore,"answer(_flight(intersection(_class_type_2(class_description(first)),_from_2(city_name(denver)),_to_2(city_name(baltimore)))))","('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('first', 'first'), ('class', '_class_type_2'), ('ε', 'class_description'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('denver', 'denver'), ('to', '_to_2'), ('ε', 'city_name'), ('baltimore', 'baltimore')",0
2218,i'd like to find a flight from charlotte to las vegas and make a stop in st. louis,"answer(_flight(intersection(_from_2(city_name(charlotte)),_to_2(city_name(las_vegas)),_stop_2(city_name(st_louis)))))","(""i'd"", 'ε'), ('like', 'ε'), ('to', 'ε'), ('find', 'answer'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('charlotte', 'charlotte'), ('to', '_to_2'), ('ε', 'city_name'), ('las', 'ε'), ('vegas', 'las_vegas'), ('and', 'ε'), ('make', 'ε'), ('a', 'ε'), ('stop', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('st.', 'ε'), ('louis', 'st_louis')",1
